fpr	tpr	threshold	category
0.18981548078306243	0.9587358454353528	0.022108149	CelticEnglish
0.19012933345538716	0.9587358454353528	0.02200064	CelticEnglish
0.19012933345538716	0.9587998208687863	0.021999009	CelticEnglish
0.1904693405170723	0.9587998208687863	0.02191931	CelticEnglish
0.1904693405170723	0.95886379630222	0.021917785	CelticEnglish
0.19052164929579307	0.95886379630222	0.021904208	CelticEnglish
0.19052164929579307	0.9589277717356535	0.021891613	CelticEnglish
0.19065242124259504	0.9589277717356535	0.021877933	CelticEnglish
0.19065242124259504	0.9589917471690871	0.021875132	CelticEnglish
0.19073088441067623	0.9589917471690871	0.021860424	CelticEnglish
0.19073088441067623	0.9590557226025206	0.021857826	CelticEnglish
0.19078319318939702	0.9590557226025206	0.021847297	CelticEnglish
0.19078319318939702	0.9591196980359542	0.021843191	CelticEnglish
0.19100550549896037	0.9591196980359542	0.0217806	CelticEnglish
0.19100550549896037	0.9591836734693877	0.02176586	CelticEnglish
0.19118858622448312	0.9591836734693877	0.02172214	CelticEnglish
0.19118858622448312	0.9592476489028213	0.02171894	CelticEnglish
0.1912670493925643	0.9592476489028213	0.02168353	CelticEnglish
0.1912670493925643	0.9593116243362548	0.021682793	CelticEnglish
0.19129320378192471	0.9593116243362548	0.021678153	CelticEnglish
0.19129320378192471	0.9593755997696884	0.021672053	CelticEnglish
0.1913455125606455	0.9593755997696884	0.021655543	CelticEnglish
0.1913455125606455	0.959439575203122	0.021652024	CelticEnglish
0.19186860034785339	0.959439575203122	0.021543248	CelticEnglish
0.19186860034785339	0.9595035506365556	0.021543171	CelticEnglish
0.19213014424145733	0.9595035506365556	0.021477766	CelticEnglish
0.19213014424145733	0.9595675260699891	0.021474754	CelticEnglish
0.1923393793563405	0.9595675260699891	0.02142638	CelticEnglish
0.1923393793563405	0.9596315015034227	0.021425698	CelticEnglish
0.19236553374570087	0.9596315015034227	0.021419853	CelticEnglish
0.19236553374570087	0.9596954769368562	0.021419507	CelticEnglish
0.19241784252442165	0.9596954769368562	0.021413198	CelticEnglish
0.19244399691378206	0.9596954769368562	0.021410443	CelticEnglish
0.19257476886058403	0.9596954769368562	0.02138458	CelticEnglish
0.19260092324994443	0.9596954769368562	0.021383673	CelticEnglish
0.1926793864180256	0.9596954769368562	0.021373505	CelticEnglish
0.1926793864180256	0.9597594523702898	0.021370307	CelticEnglish
0.1927186180020662	0.9597594523702898	0.021354536	CelticEnglish
0.1927186180020662	0.9598234278037233	0.02135419	CelticEnglish
0.19303247067439094	0.9598234278037233	0.021288458	CelticEnglish
0.19303247067439094	0.9598874032371569	0.021288175	CelticEnglish
0.1931763198158731	0.9598874032371569	0.021241505	CelticEnglish
0.1931763198158731	0.9599513786705904	0.021230085	CelticEnglish
0.19343786370947705	0.9599513786705904	0.021176485	CelticEnglish
0.19343786370947705	0.960015354104024	0.021174379	CelticEnglish
0.1936863304084008	0.960015354104024	0.02112609	CelticEnglish
0.1936863304084008	0.9600793295374577	0.021125153	CelticEnglish
0.19392171991264434	0.9600793295374577	0.021070646	CelticEnglish
0.19392171991264434	0.9601433049708912	0.02104875	CelticEnglish
0.19423557258496907	0.9601433049708912	0.020987554	CelticEnglish
0.19423557258496907	0.9602072804043248	0.020986937	CelticEnglish
0.1945363480626136	0.9602072804043248	0.020925839	CelticEnglish
0.1945363480626136	0.9602712558377583	0.020917915	CelticEnglish
0.194562502451974	0.9602712558377583	0.020912709	CelticEnglish
0.194562502451974	0.9603352312711919	0.020904554	CelticEnglish
0.19466712000941558	0.9603352312711919	0.020885052	CelticEnglish
0.19466712000941558	0.9603992067046254	0.02087769	CelticEnglish
0.1969163974944095	0.9603992067046254	0.020433323	CelticEnglish
0.1969163974944095	0.960463182138059	0.020431355	CelticEnglish
0.19711255541461245	0.960463182138059	0.02038734	CelticEnglish
0.19711255541461245	0.9605271575714925	0.020383168	CelticEnglish
0.1974394852816174	0.9605271575714925	0.020320628	CelticEnglish
0.1974394852816174	0.9605911330049262	0.020318499	CelticEnglish
0.1977664151486223	0.9605911330049262	0.020242713	CelticEnglish
0.1977664151486223	0.9606551084383597	0.020241922	CelticEnglish
0.19915259778472322	0.9606551084383597	0.019917259	CelticEnglish
0.19915259778472322	0.9607190838717933	0.019910485	CelticEnglish
0.199204906563444	0.9607190838717933	0.019903215	CelticEnglish
0.199204906563444	0.9607830593052268	0.019901115	CelticEnglish
0.19996338385489545	0.9607830593052268	0.019754924	CelticEnglish
0.19996338385489545	0.9608470347386604	0.019754445	CelticEnglish
0.2002380049431796	0.9608470347386604	0.019706437	CelticEnglish
0.2002380049431796	0.9609110101720939	0.019706149	CelticEnglish
0.20048647164210334	0.9609110101720939	0.01965604	CelticEnglish
0.20048647164210334	0.9609749856055275	0.019653287	CelticEnglish
0.20133648929631615	0.9609749856055275	0.019476218	CelticEnglish
0.20133648929631615	0.961038961038961	0.019473046	CelticEnglish
0.20153264721651912	0.961038961038961	0.019413099	CelticEnglish
0.20153264721651912	0.9611029364723946	0.019411387	CelticEnglish
0.2015718788005597	0.9611029364723946	0.019400502	CelticEnglish
0.2015718788005597	0.9611669119058281	0.019400485	CelticEnglish
0.20212112097712798	0.9611669119058281	0.019267596	CelticEnglish
0.20212112097712798	0.9612308873392618	0.019264612	CelticEnglish
0.20280113510049824	0.9612308873392618	0.019131592	CelticEnglish
0.20280113510049824	0.9612948627726953	0.01913076	CelticEnglish
0.20303652460474178	0.9612948627726953	0.019074043	CelticEnglish
0.20303652460474178	0.9613588382061289	0.019070677	CelticEnglish
0.20324575971962494	0.9613588382061289	0.01903882	CelticEnglish
0.20324575971962494	0.9614228136395624	0.019038	CelticEnglish
0.2033896088611071	0.9614228136395624	0.019009905	CelticEnglish
0.2033896088611071	0.961486789072996	0.01900649	CelticEnglish
0.20357268958662988	0.961486789072996	0.018974518	CelticEnglish
0.20357268958662988	0.9615507645064295	0.018972369	CelticEnglish
0.20362499836535067	0.9615507645064295	0.018960934	CelticEnglish
0.20362499836535067	0.9616147399398631	0.01896088	CelticEnglish
0.20369038433875164	0.9616147399398631	0.018951423	CelticEnglish
0.20369038433875164	0.9616787153732966	0.018950887	CelticEnglish
0.20376884750683283	0.9616787153732966	0.018929796	CelticEnglish
0.20376884750683283	0.9617426908067302	0.018929027	CelticEnglish
0.20418731773659915	0.9617426908067302	0.018848138	CelticEnglish
0.20418731773659915	0.9618066662401638	0.018843533	CelticEnglish
0.20478886869188823	0.9618066662401638	0.018711867	CelticEnglish
0.20478886869188823	0.9618706416735974	0.018709913	CelticEnglish
0.20599197060246635	0.9618706416735974	0.01849922	CelticEnglish
0.20599197060246635	0.9619346171070309	0.018491205	CelticEnglish
0.2066850619205168	0.9619346171070309	0.01837848	CelticEnglish
0.2066850619205168	0.9619985925404645	0.018376017	CelticEnglish
0.2067112163098772	0.9619985925404645	0.018375643	CelticEnglish
0.2067112163098772	0.962062567973898	0.018374683	CelticEnglish
0.20718199531836431	0.962062567973898	0.018278398	CelticEnglish
0.20718199531836431	0.9621265434073316	0.018277587	CelticEnglish
0.2072473812917653	0.9621265434073316	0.018268691	CelticEnglish
0.2072473812917653	0.9621905188407651	0.018268611	CelticEnglish
0.20754815676940983	0.9621905188407651	0.018228535	CelticEnglish
0.20754815676940983	0.9622544942741987	0.018224495	CelticEnglish
0.208555100759785	0.9622544942741987	0.018065082	CelticEnglish
0.2085943323438256	0.9622544942741987	0.018060086	CelticEnglish
0.20873818148530776	0.9622544942741987	0.018042186	CelticEnglish
0.20873818148530776	0.9623184697076322	0.018040909	CelticEnglish
0.20901280257359192	0.9623184697076322	0.018002646	CelticEnglish
0.20901280257359192	0.9623824451410659	0.018002609	CelticEnglish
0.21059514312989577	0.9623824451410659	0.01773138	CelticEnglish
0.21059514312989577	0.9624464205744994	0.017729929	CelticEnglish
0.21066052910329677	0.9624464205744994	0.017719986	CelticEnglish
0.21066052910329677	0.962510396007933	0.01771867	CelticEnglish
0.2108959186075403	0.962510396007933	0.017673979	CelticEnglish
0.2108959186075403	0.9625743714413665	0.017673524	CelticEnglish
0.21128823444794623	0.9625743714413665	0.017626844	CelticEnglish
0.21128823444794623	0.9626383468748001	0.017622199	CelticEnglish
0.21170670467771255	0.9626383468748001	0.017540343	CelticEnglish
0.21170670467771255	0.9627023223082336	0.017539578	CelticEnglish
0.2118505538191947	0.9627023223082336	0.017510852	CelticEnglish
0.2118505538191947	0.9627662977416672	0.0175106	CelticEnglish
0.2119290169872759	0.9627662977416672	0.017501641	CelticEnglish
0.2119290169872759	0.9628302731751007	0.017500289	CelticEnglish
0.21212517490747884	0.9628302731751007	0.017455723	CelticEnglish
0.21212517490747884	0.9628942486085343	0.017450329	CelticEnglish
0.2122951784383214	0.9628942486085343	0.017420296	CelticEnglish
0.2122951784383214	0.9629582240419678	0.017420115	CelticEnglish
0.2133151996233768	0.9629582240419678	0.017231984	CelticEnglish
0.2133151996233768	0.9630221994754015	0.01723157	CelticEnglish
0.21335443120741737	0.9630221994754015	0.017228838	CelticEnglish
0.21335443120741737	0.963086174908835	0.017228335	CelticEnglish
0.21370751546378272	0.963086174908835	0.01716248	CelticEnglish
0.21370751546378272	0.9631501503422686	0.017159702	CelticEnglish
0.21436137519779258	0.9631501503422686	0.017056303	CelticEnglish
0.21436137519779258	0.9632141257757021	0.017052038	CelticEnglish
0.21441368397651336	0.9632141257757021	0.017047444	CelticEnglish
0.21441368397651336	0.9632781012091357	0.017046552	CelticEnglish
0.21459676470203612	0.9632781012091357	0.017013378	CelticEnglish
0.21459676470203612	0.9633420766425692	0.017011577	CelticEnglish
0.21491061737436085	0.9633420766425692	0.0169492	CelticEnglish
0.21493677176372125	0.9633420766425692	0.016947951	CelticEnglish
0.2152375472413658	0.9633420766425692	0.016907934	CelticEnglish
0.2152375472413658	0.9634060520760028	0.016905557	CelticEnglish
0.21543370516156873	0.9634060520760028	0.016884621	CelticEnglish
0.21543370516156873	0.9634700275094363	0.016884355	CelticEnglish
0.21581294380729446	0.9634700275094363	0.0167971	CelticEnglish
0.21581294380729446	0.96353400294287	0.016796632	CelticEnglish
0.21594371575409643	0.96353400294287	0.016782168	CelticEnglish
0.21594371575409643	0.9635979783763035	0.016780285	CelticEnglish
0.21646680354130432	0.9635979783763035	0.01668767	CelticEnglish
0.21646680354130432	0.9636619538097371	0.016687384	CelticEnglish
0.21705527730191318	0.9636619538097371	0.016566278	CelticEnglish
0.21705527730191318	0.9637259292431706	0.016561564	CelticEnglish
0.21725143522211615	0.9637259292431706	0.016513726	CelticEnglish
0.21725143522211615	0.9637899046766042	0.01651311	CelticEnglish
0.2174868247263597	0.9637899046766042	0.016483124	CelticEnglish
0.2174868247263597	0.9638538801100377	0.01648244	CelticEnglish
0.21778760020400423	0.9638538801100377	0.016436674	CelticEnglish
0.21778760020400423	0.9639178555434713	0.016435718	CelticEnglish
0.21832376518589233	0.9639178555434713	0.01633838	CelticEnglish
0.21832376518589233	0.9639818309769048	0.01633695	CelticEnglish
0.21871608102629825	0.9639818309769048	0.016279606	CelticEnglish
0.21871608102629825	0.9640458064103384	0.016275281	CelticEnglish
0.21880762138905963	0.9640458064103384	0.01626412	CelticEnglish
0.21880762138905963	0.9641097818437719	0.016261915	CelticEnglish
0.21883377577842	0.9641097818437719	0.016257096	CelticEnglish
0.21883377577842	0.9641737572772056	0.016255498	CelticEnglish
0.21899070211458238	0.9641737572772056	0.016233595	CelticEnglish
0.21899070211458238	0.9642377327106391	0.01623206	CelticEnglish
0.21956609868051105	0.9642377327106391	0.016125025	CelticEnglish
0.21956609868051105	0.9643017081440727	0.016124483	CelticEnglish
0.21957917587519124	0.9643017081440727	0.016123168	CelticEnglish
0.21960533026455165	0.9643017081440727	0.016121091	CelticEnglish
0.21964456184859224	0.9643017081440727	0.01610347	CelticEnglish
0.21964456184859224	0.9643656835775062	0.016103303	CelticEnglish
0.22010226366239916	0.9643656835775062	0.01605715	CelticEnglish
0.22010226366239916	0.9644296590109398	0.016053602	CelticEnglish
0.22057304267088623	0.9644296590109398	0.015968123	CelticEnglish
0.22057304267088623	0.9644936344443734	0.015962442	CelticEnglish
0.2207299690070486	0.9644936344443734	0.015940627	CelticEnglish
0.2207299690070486	0.9645576098778069	0.015939562	CelticEnglish
0.2208476637591704	0.9645576098778069	0.015923005	CelticEnglish
0.2208476637591704	0.9646215853112405	0.015917799	CelticEnglish
0.22086074095385058	0.9646215853112405	0.01591687	CelticEnglish
0.22086074095385058	0.964685560744674	0.01591062	CelticEnglish
0.2212269024048961	0.964685560744674	0.015832556	CelticEnglish
0.2212269024048961	0.9647495361781077	0.0158312	CelticEnglish
0.2217630673867842	0.9647495361781077	0.015745679	CelticEnglish
0.2217630673867842	0.9648135116115412	0.015745489	CelticEnglish
0.22186768494422576	0.9648135116115412	0.015734462	CelticEnglish
0.22186768494422576	0.9648774870449748	0.01573301	CelticEnglish
0.22189383933358617	0.9648774870449748	0.015728325	CelticEnglish
0.22189383933358617	0.9649414624784083	0.015727704	CelticEnglish
0.22229923236867227	0.9649414624784083	0.015673244	CelticEnglish
0.22229923236867227	0.9650054379118419	0.015666604	CelticEnglish
0.22266539381971778	0.9650054379118419	0.015617194	CelticEnglish
0.22266539381971778	0.9650694133452754	0.0156161925	CelticEnglish
0.22274385698779897	0.9650694133452754	0.015606605	CelticEnglish
0.22274385698779897	0.965133388778709	0.015605351	CelticEnglish
0.2231492500228851	0.965133388778709	0.015551502	CelticEnglish
0.2231492500228851	0.9651973642121425	0.015550073	CelticEnglish
0.2235807974473316	0.9651973642121425	0.01550438	CelticEnglish
0.2235807974473316	0.9652613396455761	0.015503852	CelticEnglish
0.2240254220664583	0.9652613396455761	0.015437014	CelticEnglish
0.2240254220664583	0.9653253150790096	0.015436094	CelticEnglish
0.22529390995043744	0.9653253150790096	0.015235412	CelticEnglish
0.22529390995043744	0.9653892905124433	0.01523435	CelticEnglish
0.22555545384404138	0.9653892905124433	0.015173231	CelticEnglish
0.22555545384404138	0.9654532659458768	0.015169291	CelticEnglish
0.22647085747165518	0.9654532659458768	0.015044931	CelticEnglish
0.22647085747165518	0.9655172413793104	0.0150446175	CelticEnglish
0.2268762505067413	0.9655172413793104	0.014992563	CelticEnglish
0.2268762505067413	0.9655812168127439	0.014991883	CelticEnglish
0.22725548915246702	0.9655812168127439	0.014932641	CelticEnglish
0.22725548915246702	0.9656451922461775	0.014930842	CelticEnglish
0.22768703657691353	0.9656451922461775	0.014867464	CelticEnglish
0.22768703657691353	0.965709167679611	0.014864729	CelticEnglish
0.22772626816095412	0.965709167679611	0.014857086	CelticEnglish
0.22772626816095412	0.9658371185464781	0.014854659	CelticEnglish
0.22882475251409068	0.9658371185464781	0.014690344	CelticEnglish
0.22882475251409068	0.9659010939799118	0.01468886	CelticEnglish
0.22900783323961343	0.9659010939799118	0.014655549	CelticEnglish
0.22900783323961343	0.9659650694133453	0.014654311	CelticEnglish
0.2292039911598164	0.9659650694133453	0.014632767	CelticEnglish
0.2292039911598164	0.9660290448467789	0.014625678	CelticEnglish
0.2297009245576639	0.9660290448467789	0.014562475	CelticEnglish
0.2297009245576639	0.9660930202802124	0.014558976	CelticEnglish
0.2305247878225163	0.9660930202802124	0.014447757	CelticEnglish
0.2305247878225163	0.966156995713646	0.014447502	CelticEnglish
0.23062940537995788	0.966156995713646	0.014438975	CelticEnglish
0.23062940537995788	0.9662209711470795	0.01443681	CelticEnglish
0.2306817141586787	0.9662209711470795	0.014418291	CelticEnglish
0.2306817141586787	0.9662849465805131	0.014417967	CelticEnglish
0.23125711072460736	0.9662849465805131	0.014337792	CelticEnglish
0.23125711072460736	0.9663489220139466	0.014337707	CelticEnglish
0.23189789326393703	0.9663489220139466	0.014246265	CelticEnglish
0.23189789326393703	0.9664128974473802	0.014245788	CelticEnglish
0.2329440688383528	0.9664128974473802	0.014114498	CelticEnglish
0.23297022322771319	0.9664128974473802	0.014110343	CelticEnglish
0.2337940864925656	0.9664128974473802	0.0140098855	CelticEnglish
0.2337940864925656	0.9664768728808137	0.0140096815	CelticEnglish
0.23450025500529625	0.9664768728808137	0.013893648	CelticEnglish
0.23450025500529625	0.9665408483142474	0.01389241	CelticEnglish
0.2348010304829408	0.9665408483142474	0.013845608	CelticEnglish
0.2348010304829408	0.9666048237476809	0.0138445515	CelticEnglish
0.23504949718186455	0.9666048237476809	0.01380739	CelticEnglish
0.23504949718186455	0.9666687991811145	0.013806742	CelticEnglish
0.2351933463233467	0.9666687991811145	0.01379105	CelticEnglish
0.2351933463233467	0.966732774614548	0.013790148	CelticEnglish
0.23552027619035165	0.966732774614548	0.013740396	CelticEnglish
0.23552027619035165	0.9667967500479816	0.013737278	CelticEnglish
0.2362002903137219	0.9667967500479816	0.01363902	CelticEnglish
0.2362264447030823	0.9667967500479816	0.013638173	CelticEnglish
0.2366187605434882	0.9667967500479816	0.013590355	CelticEnglish
0.2366187605434882	0.9669247009148487	0.013583342	CelticEnglish
0.23727262027749807	0.9669247009148487	0.013494001	CelticEnglish
0.23727262027749807	0.9669886763482822	0.013492862	CelticEnglish
0.2376126273391832	0.9669886763482822	0.013442711	CelticEnglish
0.2376126273391832	0.9670526517817158	0.013439538	CelticEnglish
0.23814879232107128	0.9670526517817158	0.013344515	CelticEnglish
0.23817494671043168	0.9670526517817158	0.013343264	CelticEnglish
0.23826648707319306	0.9670526517817158	0.013331347	CelticEnglish
0.23826648707319306	0.9671166272151493	0.013330775	CelticEnglish
0.23844956779871582	0.9671166272151493	0.013304894	CelticEnglish
0.23844956779871582	0.967180602648583	0.013302907	CelticEnglish
0.23855418535615738	0.967180602648583	0.01329835	CelticEnglish
0.23855418535615738	0.9672445780820165	0.013296245	CelticEnglish
0.2399272907975781	0.9672445780820165	0.013085857	CelticEnglish
0.2399272907975781	0.9673085535154501	0.013085024	CelticEnglish
0.24009729432842067	0.9673085535154501	0.013056213	CelticEnglish
0.24009729432842067	0.9673725289488836	0.013054841	CelticEnglish
0.24017575749650186	0.9673725289488836	0.013051089	CelticEnglish
0.24017575749650186	0.9674365043823172	0.013050674	CelticEnglish
0.24063345931030874	0.9674365043823172	0.012990813	CelticEnglish
0.24063345931030874	0.9675004798157507	0.012989354	CelticEnglish
0.24077730845179093	0.9675004798157507	0.012966154	CelticEnglish
0.24077730845179093	0.9675644552491843	0.012964719	CelticEnglish
0.24156194013260276	0.9675644552491843	0.012883742	CelticEnglish
0.24158809452196314	0.9675644552491843	0.012883312	CelticEnglish
0.24164040330068393	0.9675644552491843	0.01287876	CelticEnglish
0.24164040330068393	0.9676284306826178	0.012876569	CelticEnglish
0.24218964547725222	0.9676284306826178	0.0128184045	CelticEnglish
0.24218964547725222	0.9676924061160515	0.012815218	CelticEnglish
0.24221579986661262	0.9676924061160515	0.012811762	CelticEnglish
0.24221579986661262	0.967756381549485	0.012809947	CelticEnglish
0.2423204174240542	0.967756381549485	0.012801485	CelticEnglish
0.2423204174240542	0.9678203569829186	0.012801128	CelticEnglish
0.2426735016804195	0.9678203569829186	0.01276208	CelticEnglish
0.2426735016804195	0.9678843324163521	0.012759035	CelticEnglish
0.2427519648485007	0.9678843324163521	0.012744421	CelticEnglish
0.2427519648485007	0.9679483078497857	0.012740728	CelticEnglish
0.24286965960062248	0.9679483078497857	0.01272184	CelticEnglish
0.24286965960062248	0.9680122832832192	0.012716872	CelticEnglish
0.2431835122729472	0.9680122832832192	0.012670026	CelticEnglish
0.2432096666623076	0.9680122832832192	0.01266972	CelticEnglish
0.24381121761759666	0.9680122832832192	0.0126075875	CelticEnglish
0.24381121761759666	0.9680762587166528	0.012603581	CelticEnglish
0.24432122821012436	0.9680762587166528	0.012542143	CelticEnglish
0.24432122821012436	0.9681402341500863	0.012541872	CelticEnglish
0.24441276857288574	0.9681402341500863	0.012533919	CelticEnglish
0.24443892296224615	0.9681402341500863	0.012532482	CelticEnglish
0.24449123174096693	0.9681402341500863	0.012525743	CelticEnglish
0.24449123174096693	0.9682042095835199	0.01252283	CelticEnglish
0.245092782696256	0.9682042095835199	0.01245412	CelticEnglish
0.245092782696256	0.9682681850169534	0.012453887	CelticEnglish
0.24544586695262133	0.9682681850169534	0.012421334	CelticEnglish
0.24544586695262133	0.9683321604503871	0.012419205	CelticEnglish
0.2454981757313421	0.9683321604503871	0.012408986	CelticEnglish
0.2454981757313421	0.9683961358838206	0.012406096	CelticEnglish
0.2455374073153827	0.9683961358838206	0.012403388	CelticEnglish
0.2455374073153827	0.9684601113172542	0.012402991	CelticEnglish
0.24586433718238762	0.9684601113172542	0.012370074	CelticEnglish
0.24586433718238762	0.9685240867506877	0.012366322	CelticEnglish
0.24636127058023513	0.9685240867506877	0.012313075	CelticEnglish
0.24636127058023513	0.9685880621841213	0.012310735	CelticEnglish
0.24658358288979848	0.9685880621841213	0.01229066	CelticEnglish
0.24658358288979848	0.9686520376175548	0.012288532	CelticEnglish
0.2469628215355242	0.9686520376175548	0.012243095	CelticEnglish
0.2469628215355242	0.9687160130509884	0.012242251	CelticEnglish
0.24735513737593012	0.9687160130509884	0.012192154	CelticEnglish
0.24735513737593012	0.9687799884844219	0.012191569	CelticEnglish
0.24764283565889444	0.9687799884844219	0.0121517945	CelticEnglish
0.24764283565889444	0.9688439639178555	0.012149222	CelticEnglish
0.24782591638441723	0.9688439639178555	0.012124466	CelticEnglish
0.24782591638441723	0.9689079393512892	0.012122987	CelticEnglish
0.247878225163138	0.9689079393512892	0.012118911	CelticEnglish
0.247878225163138	0.9689719147847227	0.012118456	CelticEnglish
0.24802207430462017	0.9689719147847227	0.012105096	CelticEnglish
0.24802207430462017	0.9690358902181563	0.012101593	CelticEnglish
0.2484797761184271	0.9690358902181563	0.012047169	CelticEnglish
0.2484797761184271	0.9690998656515898	0.012046787	CelticEnglish
0.24859747087054884	0.9690998656515898	0.012031467	CelticEnglish
0.24859747087054884	0.9691638410850234	0.012031461	CelticEnglish
0.2487805515960716	0.9691638410850234	0.01200762	CelticEnglish
0.248806705985432	0.9691638410850234	0.012006293	CelticEnglish
0.24998365350664975	0.9691638410850234	0.011873687	CelticEnglish
0.24998365350664975	0.9692278165184569	0.011873274	CelticEnglish
0.25012750264813194	0.9692278165184569	0.011858695	CelticEnglish
0.25012750264813194	0.9692917919518905	0.011857806	CelticEnglish
0.2506767448247002	0.9692917919518905	0.011798628	CelticEnglish
0.2506767448247002	0.969355767385324	0.01179615	CelticEnglish
0.2508336711608626	0.969355767385324	0.011775876	CelticEnglish
0.2508336711608626	0.9694197428187576	0.011775049	CelticEnglish
0.25286063633629313	0.9694197428187576	0.011575402	CelticEnglish
0.25286063633629313	0.9694837182521912	0.011572057	CelticEnglish
0.2544298996979168	0.9694837182521912	0.011414316	CelticEnglish
0.2544298996979168	0.9695476936856248	0.011413479	CelticEnglish
0.2549399102904445	0.9695476936856248	0.011374114	CelticEnglish
0.2549399102904445	0.9696116691190583	0.011373936	CelticEnglish
0.25505760504256625	0.9696116691190583	0.011358423	CelticEnglish
0.25505760504256625	0.9696756445524919	0.011356823	CelticEnglish
0.2550837594319267	0.9696756445524919	0.011353959	CelticEnglish
0.2550837594319267	0.9697396199859254	0.0113536315	CelticEnglish
0.2555937700244544	0.9697396199859254	0.0112952525	CelticEnglish
0.2555937700244544	0.969803595419359	0.011295238	CelticEnglish
0.25615608939570284	0.969803595419359	0.011243535	CelticEnglish
0.25615608939570284	0.9698675708527925	0.011241752	CelticEnglish
0.2576730439786057	0.9698675708527925	0.011094299	CelticEnglish
0.2576730439786057	0.9699315462862261	0.011091095	CelticEnglish
0.2578038159254077	0.9699315462862261	0.011080569	CelticEnglish
0.2578038159254077	0.9699955217196596	0.011080137	CelticEnglish
0.2587322967477017	0.9699955217196596	0.01100291	CelticEnglish
0.2587322967477017	0.9700594971530933	0.011002603	CelticEnglish
0.2587584511370621	0.9700594971530933	0.011001745	CelticEnglish
0.25878460552642246	0.9700594971530933	0.010999514	CelticEnglish
0.2590330722253462	0.9700594971530933	0.010961886	CelticEnglish
0.2590592266147066	0.9700594971530933	0.010961744	CelticEnglish
0.2595038512338333	0.9700594971530933	0.0109219	CelticEnglish
0.2595038512338333	0.9701234725865268	0.010919859	CelticEnglish
0.2595300056231937	0.9701234725865268	0.01091872	CelticEnglish
0.2595300056231937	0.9701874480199604	0.010918122	CelticEnglish
0.2610338830114164	0.9701874480199604	0.01077233	CelticEnglish
0.2610338830114164	0.9702514234533939	0.010772138	CelticEnglish
0.26136081287842133	0.9702514234533939	0.010738851	CelticEnglish
0.26136081287842133	0.9703153988868275	0.010738831	CelticEnglish
0.2613738900731015	0.9703153988868275	0.010738705	CelticEnglish
0.2613738900731015	0.970379374320261	0.010738432	CelticEnglish
0.2617662059135074	0.970379374320261	0.010702345	CelticEnglish
0.2617662059135074	0.9704433497536946	0.010700909	CelticEnglish
0.26259006917835986	0.9704433497536946	0.01062039	CelticEnglish
0.26259006917835986	0.9705073251871281	0.010620048	CelticEnglish
0.2626423779570806	0.9705073251871281	0.010618219	CelticEnglish
0.2626423779570806	0.9705713006205617	0.010614107	CelticEnglish
0.26298238501876575	0.9705713006205617	0.010589178	CelticEnglish
0.26298238501876575	0.9706352760539952	0.010588046	CelticEnglish
0.2631523885496083	0.9706352760539952	0.010565275	CelticEnglish
0.2631523885496083	0.9706992514874289	0.010561692	CelticEnglish
0.26316546574428856	0.9706992514874289	0.010561029	CelticEnglish
0.26316546574428856	0.9707632269208624	0.010559775	CelticEnglish
0.26444703082294785	0.9707632269208624	0.010438094	CelticEnglish
0.26444703082294785	0.970827202354296	0.010437351	CelticEnglish
0.26448626240698847	0.970827202354296	0.010433491	CelticEnglish
0.26448626240698847	0.9708911777877295	0.010433386	CelticEnglish
0.26465626593783104	0.9708911777877295	0.010418601	CelticEnglish
0.26465626593783104	0.9709551532211631	0.01041715	CelticEnglish
0.2647347291059122	0.9709551532211631	0.010409785	CelticEnglish
0.2647347291059122	0.9710191286545966	0.010408874	CelticEnglish
0.2651401221409983	0.9710191286545966	0.010362356	CelticEnglish
0.2651401221409983	0.9710831040880302	0.010359605	CelticEnglish
0.2655585923707646	0.9710831040880302	0.010319334	CelticEnglish
0.2655585923707646	0.9711470795214637	0.010319288	CelticEnglish
0.26648707319305864	0.9711470795214637	0.010227148	CelticEnglish
0.26648707319305864	0.9712110549548973	0.010226916	CelticEnglish
0.26861865592593076	0.9712110549548973	0.010030632	CelticEnglish
0.26861865592593076	0.9712750303883309	0.010030145	CelticEnglish
0.2686578875099714	0.9712750303883309	0.010024025	CelticEnglish
0.2686578875099714	0.9713390058217645	0.010023789	CelticEnglish
0.26871019628869214	0.9713390058217645	0.010019307	CelticEnglish
0.26871019628869214	0.971402981255198	0.0100189205	CelticEnglish
0.2697563718631079	0.971402981255198	0.009941162	CelticEnglish
0.2697563718631079	0.9714669566886316	0.009939912	CelticEnglish
0.2701225333141534	0.9714669566886316	0.0098945	CelticEnglish
0.2701225333141534	0.9715309321220651	0.009893105	CelticEnglish
0.27022715087159505	0.9715309321220651	0.009885669	CelticEnglish
0.27022715087159505	0.9715949075554987	0.009885328	CelticEnglish
0.27126024925133063	0.9715949075554987	0.009782448	CelticEnglish
0.27126024925133063	0.9716588829889322	0.009780498	CelticEnglish
0.27157410192365533	0.9716588829889322	0.009744777	CelticEnglish
0.27157410192365533	0.9717228584223658	0.009744621	CelticEnglish
0.2718879545959801	0.9717228584223658	0.009705691	CelticEnglish
0.2718879545959801	0.9717868338557993	0.009705646	CelticEnglish
0.2726464318874315	0.9717868338557993	0.009649288	CelticEnglish
0.2726464318874315	0.971850809289233	0.009648665	CelticEnglish
0.2731172108959186	0.971850809289233	0.0096079055	CelticEnglish
0.2731172108959186	0.9719147847226665	0.009606475	CelticEnglish
0.2741633864703344	0.9719147847226665	0.009509966	CelticEnglish
